id-EP3960889A4    abstract-
id-CN112129116A    abstract-本发明提供了一种水泥窑头余热锅炉与水泥线篦冷机一体化装置，包括基架和固定安装在所述基架上的AQC锅炉，所述AQC锅炉的底部连接有烟道，所述烟道纵向倾斜设置且贯穿水泥线窑头运转层平台，所述水泥线窑头运转层平台下方设置有篦冷机，所述篦冷机的尾气出口与烟道的进风口相连，所述篦冷机的进风口与送风管道相连，所述送风管道中设置有风机，所述烟道上还设置有混冷风阀，且所述混冷风阀位于所述水泥线窑头运转层平台上方，所述水泥线窑头运转层平台上设置有喷煤燃烧器。本发明极大提升了发电效率，节约了水泥线的电耗；并且提高了能源利用率。
id-CN112240702A    abstract-本发明公开了一种工业废盐熔融处理装置，包括进料输送带，进料输送带上均匀间隔设有匀料隔板，进料输送带末端固定安装有下料槽，下料槽上固定安装有限流装置，下料槽连接位于进料输送带右侧的融炉，融炉上固定安装有纯氧燃烧机，融炉底部设有第二电机，第二电机连接转轴，转轴位于融炉内固定安装有搅拌板，融炉底部中央固定设有纯氧增氧机，融炉侧壁上开设有出料通道，出料通道右侧设有成品仓，成品仓顶端固定安装有冷却风机，冷却风机输出端连通进风管，进风管连通位于成品仓内部的内管，内管上固定安装有喷头，输送带末端右侧位于成品仓侧壁上开设有出料槽，出料槽右侧下方设有储料箱。本发明大大减少了尾气中氮氧化物的数量，提高工作效率。
id-CN112212702A    abstract-本发明涉及水泥窑旁路放风节能减排综合利用系统及工艺，主要应用于水泥生产企业。包括窑尾烟室、一级急冷装置、一级急冷风机、SNCR脱硝装置、二级混风装置、二级混风风机、空气预热器、空气鼓风机、收尘器、尾排风机、窑尾烟囱、热风使用装置。其中窑尾烟室、一级急冷装置、二级混风装置、空气预热器、收尘器、尾排风机和窑尾烟囱通过烟道依次顺序连接，其中一级急冷装置和二级混风装置均采用空气冷却，为了达到环保要求，系统中设置了SNCR脱硝装置。这个系统可以快速有效的降低旁路放风烟气温度，避免管路中发生堵塞，还可以有效的利用烟气中的热量，降低系统的能耗，同时满足环保要求。
id-CN112111640B    abstract-本发明提供了一种立式喷淋淬火炉，包括炉体、滤气单元、固定装置、淋喷单元和滤水单元；解决了目前的工件在淬火的过程中主要存在的工件淬火后产生的气体多直接排放在大气中，其严重影响空气环境；并且产生的气体多积累在炉体中难以及时的完全排放到大气中，其积累在炉体内部产生气压危害；以及目前的工件淬火不完全，从而导致工件淬火不均匀影响工件的质量；以及淬火淋喷的水无法保持一定的压强，从而影响淬火等问题。
id-CN112091163A    abstract-本发明涉及覆膜砂焙烧节能技术领域，公开了一种再生型覆膜砂焙烧炉，包括本体，本体内设置有燃烧室，本体上安装有朝向燃烧室内的点火器，包括固定在本体一侧的进料室，燃烧室的一侧与进料室连通，燃烧室远离进料室的一侧连通有预热包，预热包连通有废气管；进料室内设置有折流道，进料室的侧壁内开有与废气管连通的预热腔；预热腔与废气管连通。本发明结构简单，将燃烧室内排出的废气送入至进料室内对砂粒进行预热，带有一定温度的砂粒进入到燃烧室内，可减少燃烧室内热量的消耗，进而降低天然气的使用，降低砂粒的焙烧成本。
id-CN112197590B    abstract-本发明公开一种半导体热处理设备的炉体以及半导体热处理设备，该炉体包括：炉体本体；保温桶，设置在炉体本体中，保温桶的外壁上设有多个竖向延伸的凹槽，凹槽中设有多个贯穿保温桶侧壁的通气孔；多个阻风球组件，每个阻风球组件设置于一个凹槽内，阻风球组件包括连接板和设置在连接板上的多个阻风球，阻风球中设有贯通的第一通孔和与第一通孔连通的第二通孔，每个阻风球的第二通孔与一个通气孔对应连通。通过在炉体本体的内壁和保温桶之间设置阻风球组件，增加了炉体内部的风阻，从而避免保温桶的空气磨损而掉渣，提高保温效果；阻风球组件还可以阻挡保温桶从通气孔泄露的炉体内部的热辐射，防止炉体本体的内壁温度过高。
id-CN112197591A    abstract-本发明公开了一种锂离子电池负极材料烧结炉的控温装置，涉及制造机械技术领域，包括机身，所述机身的内部固定连接有蒸汽装置，所述蒸汽装置的内部设有气缸A、气缸B，且气缸A、气缸B固定连接在蒸汽装置的内部，所述气缸A的右边设有进气口，且左边设有两个出气口A、出气口B，且出气口A、出气口B远离气缸A的一端固定连接在气缸B，所述气缸A右侧中间位置设有出气孔，所述气缸A的内部设有阀杆，所述阀杆贯穿气缸A，且阀杆的顶部贯穿蒸汽装置的顶部，该锂离子电池负极材料烧结炉的控温装置，通过烧结炉加热，烧结炉内的水箱B通过蒸汽传输管向气缸A传输蒸汽，从而让蒸汽装置工作，更加的便捷，且更加节能。
id-CN112050654A    abstract-本公开提供了一种粗酚提取工艺的废水处理系统和处理方法，废水处理系统包括苛化反应器、过滤装置、蒸发装置和蓄热式煅烧炉，其中粗酚提取工艺产生的碳酸钠废水经苛化反应器得到含碳酸钙和氢氧化钠的混合液；混合液经过滤装置过滤得到稀碱液和含碳酸钙的沉淀物；稀碱液经蒸发装置进行浓缩得到浓碱液以循环用于馏分洗涤；含碳酸钙的沉淀物进入蓄热式煅烧炉煅烧分解得到氧化钙和二氧化碳，氧化钙循环用于苛化反应，二氧化碳循环用于酚钠盐分解。该废水处理系统和处理方法可有效实现资源的循环利用，具有良好应用前景。
id-CN114251947A    abstract-本发明公开了一种增白剂的原料余热加温装置，包括原料箱，所述原料箱上套接有伸入原料箱内的供热管，供热管左端通过连接管与原料箱左侧外架设的调节机构相连通，供热管右端与回流管相连接，调节机构上左侧螺栓固定有进热管，进热管与回流管之间还焊接有相互连通的连通管，连通管上安装有电磁风阀。其他设备的预热经进热管输入调节机构内，进行温度的调节，使其符合原料的加温温度，热量从供热管散发至原料箱内从而进行加温，加温后的原料箱内底层较低空气又从回流管流走，从而确保了原料箱受热温度平衡。本发明提供一种增白剂的原料余热加温装置，结构设置巧妙，且布局合理，该余热加温装置操作简单，使用方便，效果好。
id-CN113280630A    abstract-本发明公开了一种石英制品产生用可自动排气的石英炉，气缸可以带动密封挡板进行上下往复运动，当密封挡板升起高于通风口时，炉身内的气体将通过排气管从通风口排出，当密封挡板下降盖住通风口时，密封挡板下端的插柱将通过插槽插入固定块的内腔，当插柱插入夹板的中间时，缓冲弹簧将对其进行缓冲夹紧，且插柱为铁质材料制成的构件，夹板一侧的磁铁块将吸附插柱进行二次固定，防止在排气管内腔需要密封时，密封挡板发生晃动或偏移，当气体通过通风口排出时，气体将进入导气管的内侧传输到冷却池的内腔进行冷却降温，冷却后的气体可以通过引气口进入过滤盒的内腔，过滤后的气体通过出气管排出，使排出的气体可以减少对周围环境的污染。
id-CN112161472A    abstract-本发明公开了一种三氧化二锑冶炼装置，包括底板，所述底板的顶部外壁设置有等距离呈环形分布的支撑座，且支撑座的内壁通过轴承转动连接有冶炼罐，所述冶炼罐的内部设置有环腔，且环腔的内壁设置有感应铜圈，所述冶炼罐的底部外壁设置有排料管，且排料管的内壁螺纹连接有固定盖，所述冶炼罐的两侧外壁均设置有液压缸，且液压缸的活塞一端设置有盖板，所述盖板的顶部外壁开有安装口，且安装口的内部设置有导料机构，所述盖板上设置有泄压机构。本发明可以将辉锑矿粉依次添加至不同加热板上，使得辉锑矿粉冶炼时更加均匀，使用效果更佳，并使得装置可以维持在稳定压强下，冶炼效果更佳，并有效避免压强过高发生爆炸的危险。
id-CN112178304A    abstract-本发明涉及一种可避免热煤气中焦油析出的管道装置，自内向外依次套设包括：用于输送热煤气的热煤气输送管道、用于输送高温气体的高温气体加热管道和保温管道；所述热煤气输送管道与所述高温气体加热管道间设有支撑板；所述高温气体加热管道与所述保温管道间填充有保温材料。本发明还涉及一种可避免热煤气中焦油析出的管道工艺，于所述热煤气的输送管道外设有高温气体的加热管道，将所述高温气体的热量通过管道壁传递给所述热煤气，使所述热煤气在输送过程中的温度呈上升趋势。本发明中热煤气在输送过程中的温度呈上升趋势，故而无焦油析出，不会造成焦油、灰分混合物对环境的污染；与原有的热煤气管道结构相比，由于没有蒸汽吹扫孔和除尘筒，整个热煤气管道密闭输送，没有有毒煤气的泄漏，安全环保。
